ID,英文詞彙,中文詞彙,更新日期
21370577,design layout,设计布局；设计布置,2025-06-24
21370578,design pattern,设计模式 (软体工程),2025-06-24
21370579,design performance,设计性能,2025-06-24
21370580,design specification,设计规范,2025-06-24
21370581,design synthesis,设计集成；设计合成；设计综合,2025-06-24
21370582,design throat thickness,设计喉深,2025-06-24
21370583,desk computer,桌上型电脑,2025-06-24
21370584,destination,目的港,2025-06-24
21370585,destructive testing,破坏性试验,2025-06-24
21370586,deterministic value,确定值,2025-06-24
21370587,deviascope,自差显示仪,2025-06-24
21370588,di-(2-ethylhexyl) phosphoric acid,二(2-乙基己基)磷酸,2025-06-24
21370589,diagonal inertia matrix,对角惯性矩阵,2025-06-24
21370590,diagonal mass matrix,对角质量矩阵,2025-06-24
21370591,diagonal stiffness matrix,对称劲度矩阵,2025-06-24
21370592,dialing set computer,排字盘式计算机,2025-06-24
21370593,dibutyl phthalate,苯二甲酸二丁酯；邻苯二甲酸二丁酸,2025-06-24
21370594,dibutylamine,二丁胺,2025-06-24
21370595,dichloroethyl ether,二氯乙醚,2025-06-24
21370596,dichloromethane,二氯甲烷,2025-06-24
21370597,dichloropropane,二氯丙烷,2025-06-24
21370598,dichloropropane mixtures,二氯丙烷混合物,2026-05-11
21370599,diethanolamine,二乙醇胺,2025-06-24
21370600,diethyl ether,二乙醚,2025-06-24
21370601,diethyl phthalate,苯二甲酸二乙酯,2025-06-24
21370602,diethylamine,二乙胺,2025-06-24
21370603,diethylaminoethanol,二乙胺基乙醇；二乙基乙醇胺,2025-06-24
21370604,diethylbenzene,二乙苯,2025-06-24
21370605,diethylene glycol methyl ether,二甘醇甲基醚,2025-06-24
21370606,diethylenetriamine,二乙烯三胺,2025-06-24
21370607,difference of acceptance rate (DAR),接受率差异,2025-06-24
21370608,difference of rejection rate (DRR),拒绝率差异,2025-06-24
21370609,digital compass sensor,数位罗经感测器,2025-06-24
21370610,digital control computer,数位控制电脑；数字控制计算机,2025-06-24
21370611,dilution,稀释,2025-06-24
21370612,dilution rate,稀释率,2025-06-24
21370613,dimethyl hydrogen phosphite,二甲基亚磷酸,2025-06-24
21370614,dimethyl phthalate,苯二甲酸二甲酯,2025-06-24
21370615,dimethylethanolamine,二甲基代羟基乙胺,2025-06-24
21370616,dimethylformamide,二甲基甲醯胺,2025-06-24
21370617,dinitrotoluene (molten),二硝基甲苯(熔融状),2025-06-24
21370618,di-n-propylomine,二-正-丙胺,2025-06-24
21370619,dipentene,双戊烯,2025-06-24
21370620,diphenyl ether,二苯醚,2025-06-24
21370621,diphenyl phenyl ether mixture,苯苯醚混合物,2026-05-11
21370622,diphenylmethane diisocyanate,二异氰酸二苯甲酸,2025-06-24
21370623,direct control,直接控制,2025-06-24
21370624,direction of welding,焊接方向,2025-06-24
21370625,direction wave spectrum,方向波谱,2025-06-24
21370626,directional wave spectrum,定向波谱；指向性波谱,2025-06-24
21370627,director gun director,射击指挥仪,2026-05-11
21370628,disaster,灾难；天灾；自然灾害,2025-06-24
21370629,dismountable anchor,可拆式锚,2025-06-24
21370630,dissimilar material joint,异材接头,2025-06-24
21370631,distortion,畸变；扭曲；失真,2025-06-24
21370632,distortional resonance,扭曲共振,2025-06-24
21370633,divergent spread,分离散布,2025-06-24
21370634,diving simulator,潜水模拟器；潜水训练装置,2025-06-24
21370635,docking bridge deck,艉望台甲板；艉桥艛甲板{进出坞时艉部指挥部},2025-06-24
21370636,dodecene,十二烯,2025-06-24
21370637,dodecyl alcohol,十二醇,2025-06-24
21370638,dodecyl benzene,十二苯,2025-06-24
21370639,dodecyl diphenyl oxide disulphonate solution,二磺酸二苯醚十二酯溶液,2025-06-24
21370640,dodecyl methacrylate,甲基丙烯十二酯,2025-06-24
21370641,pentadecyl methacrylate mixture,甲基丙烯十五酯混合物,2026-05-11
21370642,dodecylphenol,十二酚,2025-06-24
21370643,doomer,末日论者,2025-06-24
21370644,Doppler navigation,都卜勒频差导航法,2025-06-24
21370645,Doppler velocity log (DVL),都卜勒速度纪录仪,2025-06-24
21370646,Doris anchor,多力士锚,2025-06-24
21370647,dory anchor,沙底锚；平底小艇用锚,2025-06-24
21370648,double diagonal planking,双斜角铺板法；人字形铺板法,2025-06-24
21370649,double-fluked anchor,双爪锚,2025-06-24
21370650,double-side single-run welding,双面单道焊接,2025-06-24
21370651,Dow’s theory,道氏理论,2025-06-24
21370652,downtake,下降管；下导气管,2025-06-24
21370653,dragging anchor,拖锚,2025-06-24
21370654,drift computer,偏流计算机；漂移计算机；偏差计算机,2025-06-24
21370655,drilled anchor,预钻孔锚,2025-06-24
21370656,drilling deck,钻井甲板,2025-06-24
21370657,dross,氧化渣；铁渣；铁鳞,2025-06-24
21370658,dual redundant computer,双重冗余计算机,2025-06-24
21370659,dumb relay,无声继电器；无声中继器；非自航继电器,2025-06-24
21370660,Dunn's anchor,邓恩锚{一种专利无杆锚},2025-06-24
21370661,durability,持久性；耐久性,2025-06-24
21370662,dynamic anchor,动力锚,2025-06-24
21370663,dynamic navigation task (DNT),动态航行任务,2025-06-24
21370664,dynamic navigation task fallback (DNT fallback),动态航行任务退出,2025-06-24
21370665,dynamic swell-up,动态涌起现象,2025-06-24
21370666,ear muff,耳罩,2026-05-11
21370667,earplug/ear plug,耳塞,2025-06-24
21370668,earthquake research,地震研究,2025-06-24
21370669,ebb anchor,退潮锚；落潮锚,2025-06-24
21370670,ECM simulator,反电子措施模拟设备,2025-06-24
21370671,edge preparations,端面制备；端缘 {预} 加工,2025-06-24
21370672,Eell's anchor,依尔无杆锚,2025-06-24
21370673,effective superstructure,纵向强度有效船艛,2025-06-24
21370674,e-fuel (electrofuel),电子燃料{碳中和燃料},2025-06-24
21370675,elastic deck,{航母}弹性甲板,2025-06-24
21370676,elastic safety factor,弹性安全系数,2025-06-24
21370677,electrofuel,电子燃料{碳中和燃料},2025-06-24
21370678,electromagnetic anchor,电磁锚{打捞用},2025-06-24
21370679,electromagnetic catapult,电磁弹射器,2025-06-24
21370680,electromagnetic pulse radiation environment simulator,电磁脉冲辐射环境模拟器,2025-06-24
21370681,electromagnetic sensor,电磁感测器,2025-06-24
21370682,electromechanic computer,机电式计算机,2025-06-24
21370683,electronic analog computer,类比电脑；电子类比计算机,2025-06-24
21370684,electronic computer,机电式计算机,2025-06-24
21370685,electronic counter measure (ECM),电子反制措施,2025-06-24
21370686,electronic counter-measures (ECM),反电子措施,2025-06-24
21370687,electronic digital computer,数位电脑；电子数字式计算机；电子数位计算机,2025-06-24
21370688,embeded processing function,内建处理功能；嵌入式处理功能,2025-06-24
21370689,embedment anchor,埋入海底锚,2025-06-24
21370690,embrittlement,脆化,2025-06-24
21370691,emergency control team (ECT),紧急控制小组,2025-06-24
21370692,emergency position indication radio beacon (ERIRB),应急指位无线电示标,2025-06-24
21370693,enclosed deck,围蔽甲板,2025-06-24
21370694,end of weld,銲道终点,2025-06-24
21370695,engine control system (ECS),引擎控制系统,2025-06-24
21370696,engine excitation,引擎激振,2025-06-24
21370697,engine induced vibration,引擎引致振动,2025-06-24
21370698,engineering procurement,工程采购,2025-06-24
21370699,enhanced safety management (ESM),加强安全管理,2025-06-24
21370700,enhanced safety management programme (ESMP),加强安全管理计划,2025-06-24
21370701,entrance deck,{滚装船}车辆入口甲板,2025-06-24
21370702,environment  health and safety (EHS),环境、健康与安全,2026-05-11
21370703,environmental health and safety,环境健康与安全,2025-06-24
21370704,epichlorohydrin,表氯醇,2025-06-24
21370705,equal error rate (EER),等错误率,2025-06-24
21370706,equipment procurement,装备采购；设备采购,2025-06-24
21370707,essential observation item,实质观测项目；根本观测项目,2025-06-24
21370708,estimated position (EP),估计船位,2025-06-24
21370709,estimated time of arrival (ETA),预定抵达时间,2025-06-24
21370710,ethenolamine,乙醇胺,2025-06-24
21370711,ethyl acrylate,丙烯酸乙醚,2025-06-24
21370712,ethyl methacrylate,甲基丙基酸乙酯,2025-06-24
21370713,ethylamine,乙胺,2025-06-24
21370714,ethylamine solution,乙胺溶液,2025-06-24
21370715,ethylbenzene,乙苯,2025-06-24
21370716,ethylene chlorohydrin,二氯乙醇,2025-06-24
21370717,ethylene cyanohydrin,2氰乙醇；3-羧基丙腈；2-氰乙醇,2025-06-24
21370718,ethylene dibromide,二溴化乙烯,2025-06-24
21370719,ethylene dichloride,二氯化乙烯,2025-06-24
21370720,propylene oxide mixture,氧化丙烯混合物,2026-05-11
21370721,ethylenediamine,乙二胺,2025-06-24
21370722,ethylidene norbornene,双烯,2025-06-24
21370723,ethyltoluene,乙基甲苯,2025-06-24
21370724,evaluation index,评价指标；评估指标,2025-06-24
21370725,event tree analysis (ETA),事件树分析,2026-05-14
21370726,exceedance probability,超越机率,2025-06-24
21370727,exceedance rate,超越率,2025-06-24
21370728,expendable CTD (XCTD),伸展式盐温深仪,2025-06-24
21370729,experimental condition,实验情况,2025-06-24
21370730,explosive anchor,爆炸钻底锚；爆炸钻海底锚,2025-06-24
21370731,explosive imbedding type anchor,爆炸埋入式锚；爆炸埋入海底式锚{用于固定式锚碇},2025-06-24
21370732,explosive-driven anchor,爆抓锚；爆炸动力锚,2025-06-24
21370733,ex-stock anchor,不计杆重的有杆锚,2025-06-24
21370734,extensive deployment,广泛部署,2025-06-24
21370735,exterior passageway,外通道,2025-06-24
21370736,extreme response,极值反应；极端反应；极值响应；极端响应,2025-06-24
21370737,eye-sight navigation,目测航行,2025-06-24
21370738,fabrication welding,制造熔接；生产銲接,2025-06-24
21370739,facade pattern,外观模式,2025-06-24
21370740,face bend test,面弯试验,2025-06-24
21370741,face bend test specimen,面弯试片,2025-06-24
21370742,face bend test specimen of cladding with a butt weld,覆面銲对接銲道面弯试验试片,2025-06-24
21370743,face bend test specimen of cladding without a butt weld,覆面銲非对接銲道面弯试验试片,2025-06-24
21370744,factor analysis,因子分析,2025-06-24
21370745,factory deck,{渔船}加工甲板,2025-06-24
21370746,failure modes effects and criticality analysis (FMECA),失效模式影响与危害分析,2026-05-11
21370747,fall off,离向,2025-06-24
21370748,falling deck,{坞闸}变位甲板,2025-06-24
21370749,false acceptance rate (FAR),错误接受率,2025-06-24
21370750,false negative rate,假阴率；假阴性率；伪阴率；伪阴性率；假负率,2025-06-24
21370751,false positive rate,假阳率；假阳性率；伪阳率；伪阳性率；假正率,2025-06-24
21370752,false rejection rate (FRR),错误拒绝率,2025-06-24
21370753,fantail deck,{艉部突出}扇形甲板,2025-06-24
21370754,fast initial link set-up (FILS),快速网路连线装置,2025-06-24
21370755,fast reaction integrated submarine control,潜舰整体快速反应管制,2025-06-24
21370756,fatigue crack propagation,疲劳裂纹扩展；疲劳裂纹扩张,2025-06-24
21370757,fatigue limit state (FLS),疲劳极限状态,2025-06-24
21370758,fatigue threshold,疲劳阈值；疲劳门槛值,2025-06-24
21370759,fatty alcohol,脂肪族醇,2025-06-24
21370760,fault tree analysis (FTA),故障树分析,2026-05-14
21370761,fault tree diagram (FTD),故障树图,2025-06-24
21370762,fault-tolerant computer,容错电脑,2025-06-24
21370763,ferrite number (FN),肥粒体素,2025-06-24
21370764,ferro-cement deck,钢丝网水泥甲板,2025-06-24
21370765,file computer,信息统计机；情报统计机,2025-06-24
21370766,filler material,填料材,2025-06-24
21370767,filler metal feed rate,填料金属送料速率；熔填金属进料,2025-06-24
21370768,filler penetration,熔填渗透区,2025-06-24
21370769,fillet welded joint,填角銲接头,2025-06-24
21370770,filling run,填充道,2025-06-24
21370771,final diameter,最终直径,2025-06-24
21370772,finishing welding ,修补銲接,2025-06-24
21370773,finite element,有限元；有限元素,2025-06-24
21370774,finite element approximation,有限元素近似解；有限元素近似值,2025-06-24
21370775,finite element computational theory,有限元素计算理论,2025-06-24
21370776,finite element computer programme,有限元素电脑程式,2025-06-24
21370777,finite element domain,有限元素域；有限单元域,2025-06-24
21370778,finite element formulation,有限元素公式化,2025-06-24
21370779,finite element framework,有限元素架构,2025-06-24
21370780,finite element idealization,有限元素理想化,2025-06-24
21370781,finite element mesh,有限元素网格,2025-06-24
21370782,finite element subspace,有限元次空间,2025-06-24
21370783,finite element system,有限元素系统,2025-06-24
21370784,finite element technique,有限元素技术；有限元素法,2025-06-24
21370785,finite-element analogy,有限元素模拟；有限元素类比,2025-06-24
21370786,finite-element approach,有限元素法,2026-05-14
21370787,finite-element model,有限元素模型,2025-06-24
21370788,finite-element modelling,有限元素建模,2025-06-24
21370789,finite-element simulation,有限元素模拟,2025-06-24
21370790,finite-element solution,有限元素解法,2025-06-24
21370791,finite-element structural analysis,有限元素结构分析,2025-06-24
21370792,fire control,射控,2025-06-24
21370793,fire fighting and control simulator,消防控制模拟器,2025-06-24
21370794,fire-control computer,火控电脑；射击控制电脑,2025-06-24
21370795,fire-control tower,射控塔,2025-06-24
21370796,firing and control simulator,火炮射击控制模拟器,2025-06-24
21370797,first principle,第一原理,2025-06-24
21370798,first shot,首次尝试,2025-06-24
21370799,fisherman's anchor,渔具锚{长柄小锚}；底钩具固定小锚,2025-06-24
21370800,fishing deck,渔捞甲板,2025-06-24
21370801,fixed-point computer,定点(型)计算机,2025-06-24
21370802,flag deck,信号桥艛甲板,2025-06-24
21370803,flag state,船旗国；船籍国,2025-06-24
21370804,flashing,闪磁；闪光,2025-06-24
21370805,flat calm water,平静水面,2025-06-24
21370806,flenching deck,鲸鱼加工甲板,2025-06-24
21370807,flensing deck,鲸鱼加工甲板,2025-06-24
21370808,flexible modal response,柔性模态反应,2025-06-24
21370809,Flipper-Delta anchor,弗利帕锚{适用于沙、黏土及软泥锚地土质},2025-06-24
21370810,floating anchor,浮锚；流锚；海锚,2025-06-24
21370811,floating-point computer,浮点(型)计算机,2025-06-24
21370812,flood anchor,防洪锚,2025-06-24
